,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
101,CABANILLAS,-70.346389,-15.6393,-0.0360271919764877,0.818589911801792,ns,Ci,0.882922952805287,A,-1,0
161,HUANCANE,-69.7625,-15.203333,0.0234273689801251,0.882922952805287,ns,Ci,0.882922952805287,A,1,0
24,HUARAYA MOHO,-69.491389,-15.389722,-0.441289198606272,0.0041954839584623,s,Ci,0.0314661296884673,A,-1,-11
151,CAPACHICA,-69.8443,-15.6158,-0.0286899824185715,0.866143443281352,ns,Ci,0.882922952805287,A,-1,0
211,TARACO,-69.9825,-15.305,-0.0793657714665318,0.62183434721874,ns,Ci,0.847955928025554,A,-1,0
231,MAZO CRUZ,-69.711667,-16.745556,-0.391436382205845,0.0137318016323603,s,Ci,0.0686590081618013,A,-1,-11
13,DESAGUADERO,-69.0404,-16.5688,-0.130021141649049,0.404666433434323,ns,Ci,0.674444055723872,A,-1,0
41,LARAQUERI,-70.067778,-16.1525,-0.440843359192835,0.00391595689894054,s,Ci,0.0314661296884673,A,-1,-11
141,PUTINA,-69.868028,-14.914889,-0.153799242524794,0.337020552913408,ns,Ci,0.674444055723872,A,-1,0
121,ICHUÑA,-70.53725,-16.14075,-0.233654225107836,0.141483759370559,ns,Ci,0.384528181769583,A,-1,0
221,CAPAZO,-69.745556,-17.186389,-0.0487034037255588,0.759383438341957,ns,Ci,0.882922952805287,A,-1,0
72,PUNO,-70.018056,-15.823333,-0.0517511769487241,0.747955075583803,ns,C_Ei,0.959655496904259,A,-1,0
52,PAMPAHUTA,-70.6775,-15.491389,-0.122022124147825,0.43568885131452,ns,C_Ei,0.850030231383343,A,-1,0
112,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0852226720647773,0.604787539641624,ns,C_Ei,0.907181309462436,A,-1,0
172,LAMPA,-70.372778,-15.355833,-0.035982009261356,0.821025740650723,ns,C_Ei,0.959655496904259,A,-1,0
102,CABANILLAS,-70.346389,-15.6393,-0.0333836873241248,0.831701430650358,ns,C_Ei,0.959655496904259,A,-1,0
162,HUANCANE,-69.7625,-15.203333,0.242136855168283,0.122355645361741,ns,C_Ei,0.611778226808704,A,1,0
25,HUARAYA MOHO,-69.491389,-15.389722,-0.178745644599303,0.26249692995839,ns,C_Ei,0.787490789875169,A,-1,0
152,CAPACHICA,-69.8443,-15.6158,-0.144516894910077,0.393446874398128,ns,C_Ei,0.850030231383343,A,-1,0
212,TARACO,-69.9825,-15.305,0.120399007866901,0.453361611685815,ns,C_Ei,0.850030231383343,A,1,0
232,MAZO CRUZ,-69.711667,-16.745556,-0.370685293932713,0.0201761367362392,s,C_Ei,0.302642051043587,A,-1,-11
18,DESAGUADERO,-69.0404,-16.5688,-0.006795530051344,0.965734532901994,ns,C_Ei,0.965734532901994,A,-1,0
42,LARAQUERI,-70.067778,-16.1525,-0.316082946077393,0.0440859778426565,s,C_Ei,0.330644833819924,A,-1,-11
142,PUTINA,-69.868028,-14.914889,-0.105873132956161,0.510018138830006,ns,C_Ei,0.850030231383343,A,-1,0
122,ICHUÑA,-70.53725,-16.14075,-0.197848152580125,0.214986643320278,ns,C_Ei,0.787490789875169,A,-1,0
