,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
543,PAMPAHUTA,-70.6775,-15.491389,0.118695258230142,0.447086046814887,ns,SOi,0.785248867939491,V,1,0
1143,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0562753036437247,0.732898943410191,ns,SOi,0.785248867939491,V,-1,0
1743,LAMPA,-70.372778,-15.355833,0.0621505550603679,0.694924950874572,ns,SOi,0.785248867939491,V,1,0
1043,CABANILLAS,-70.346389,-15.6393,0.255058894593778,0.0988501378719189,ns,SOi,0.368511754892281,V,1,0
1643,HUANCANE,-69.7625,-15.203333,-0.0615023093752532,0.697957791919545,ns,SOi,0.785248867939491,V,-1,0
273,HUARAYA MOHO,-69.491389,-15.389722,0.0949477351916377,0.553601682050211,ns,SOi,0.785248867939491,V,1,0
1543,CAPACHICA,-69.8443,-15.6158,-0.0839260312944523,0.620243015280105,ns,SOi,0.785248867939491,V,-1,0
2143,TARACO,-69.9825,-15.305,-0.127700348432056,0.424875635380502,ns,SOi,0.785248867939491,V,-1,0
2343,MAZO CRUZ,-69.711667,-16.745556,0.624291497975708,3.24794557714103e-05,s,SOi,0.000487191836571154,V,1,11
1103,DESAGUADERO,-69.0404,-16.5688,0.0338266384778013,0.829141923630038,ns,SOi,0.829141923630038,V,1,0
443,LARAQUERI,-70.067778,-16.1525,0.334668989547038,0.0329890297590277,s,SOi,0.247417723192708,V,1,11
1443,PUTINA,-69.868028,-14.914889,-0.125261324041812,0.433833527252864,ns,SOi,0.785248867939491,V,-1,0
1243,ICHUÑA,-70.53725,-16.14075,0.244773519163763,0.12283725163076,ns,SOi,0.368511754892281,V,1,0
2243,CAPAZO,-69.745556,-17.186389,0.0551819139453853,0.727767508025881,ns,SOi,0.785248867939491,V,1,0
753,PUNO,-70.018056,-15.823333,-0.0205574912891986,0.898444649873148,ns,TNAi,0.901685096497776,V,-1,0
553,PAMPAHUTA,-70.6775,-15.491389,0.053156146179402,0.734233418990842,ns,TNAi,0.901685096497776,V,1,0
1153,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0204453441295547,0.901685096497776,ns,TNAi,0.901685096497776,V,-1,0
1753,LAMPA,-70.372778,-15.355833,-0.0410825702941415,0.795666323990995,ns,TNAi,0.901685096497776,V,-1,0
1053,CABANILLAS,-70.346389,-15.6393,0.0946843853820598,0.544644862046303,ns,TNAi,0.901685096497776,V,1,0
1653,HUANCANE,-69.7625,-15.203333,-0.194878859087594,0.215425120300602,ns,TNAi,0.558164217391175,V,-1,0
283,HUARAYA MOHO,-69.491389,-15.389722,0.21184668989547,0.183049992275791,ns,TNAi,0.558164217391175,V,1,0
