,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
411,LARAQUERI,-70.067778,-16.1525,-0.306678753276024,0.0511457031808339,ns,Ci,0.215352573867816,H,-1,0
1411,PUTINA,-69.868028,-14.914889,-0.0390515868971161,0.808461247196629,ns,Ci,0.929227413637894,H,-1,0
1211,ICHUÑA,-70.53725,-16.14075,-0.252933687917901,0.110590037366375,ns,Ci,0.276475093415936,H,-1,0
2211,CAPAZO,-69.745556,-17.186389,-0.102179726116198,0.518348527065638,ns,Ci,0.777522790598457,H,-1,0
721,PUNO,-70.018056,-15.823333,-0.170643611215165,0.286102917642061,ns,C_Ei,0.603236329301152,H,-1,0
521,PAMPAHUTA,-70.6775,-15.491389,0.00612665814911554,0.968897033536122,ns,C_Ei,0.968897033536122,H,1,0
1121,CHUQUIBAMBILLA,-70.728333,-14.796389,0.329331623800181,0.0406320362155685,s,C_Ei,0.304740271616764,H,1,11
1721,LAMPA,-70.372778,-15.355833,-0.0954015052624367,0.547848529213268,ns,C_Ei,0.747066176199911,H,-1,0
1021,CABANILLAS,-70.346389,-15.6393,-0.150105708245243,0.335477700338328,ns,C_Ei,0.603236329301152,H,-1,0
1621,HUANCANE,-69.7625,-15.203333,0.135170738167316,0.393383882416494,ns,C_Ei,0.603236329301152,H,1,0
251,HUARAYA MOHO,-69.491389,-15.389722,0.154862762924902,0.333649592318689,ns,C_Ei,0.603236329301152,H,1,0
1521,CAPACHICA,-69.8443,-15.6158,0.309716794498742,0.0621203205575173,ns,C_Ei,0.310601602787586,H,1,0
2121,TARACO,-69.9825,-15.305,0.0466661731158276,0.772025579204912,ns,C_Ei,0.827170263433835,H,1,0
2321,MAZO CRUZ,-69.711667,-16.745556,-0.426376178611524,0.00679685912711359,s,C_Ei,0.101952886906704,H,-1,-11
181,DESAGUADERO,-69.0404,-16.5688,-0.131069109833132,0.402157552867434,ns,C_Ei,0.603236329301152,H,-1,0
421,LARAQUERI,-70.067778,-16.1525,-0.223366997867993,0.160371087099053,ns,C_Ei,0.601391576621449,H,-1,0
1421,PUTINA,-69.868028,-14.914889,0.0534529639655096,0.739950648943063,ns,C_Ei,0.827170263433835,H,1,0
1221,ICHUÑA,-70.53725,-16.14075,-0.190412755200166,0.233073485931296,ns,C_Ei,0.603236329301152,H,-1,0
2221,CAPAZO,-69.745556,-17.186389,-0.0525889312049267,0.740116908625696,ns,C_Ei,0.827170263433835,H,-1,0
731,PUNO,-70.018056,-15.823333,-0.286249391035315,0.0696185825460419,ns,MEi,0.275403786285139,H,-1,0
531,PAMPAHUTA,-70.6775,-15.491389,-0.100706943326087,0.52051168001806,ns,MEi,0.851522993054603,H,-1,0
1131,CHUQUIBAMBILLA,-70.728333,-14.796389,0.0943740934452395,0.567681995369736,ns,MEi,0.851522993054603,H,1,0
1731,LAMPA,-70.372778,-15.355833,0.0223123038962879,0.888459492534813,ns,MEi,0.917587181141482,H,1,0
1031,CABANILLAS,-70.346389,-15.6393,-0.148746602234974,0.339911236001548,ns,MEi,0.728381220003318,H,-1,0
1631,HUANCANE,-69.7625,-15.203333,-0.0164620421635837,0.917587181141482,ns,MEi,0.917587181141482,H,-1,0
261,HUARAYA MOHO,-69.491389,-15.389722,-0.0248029339012903,0.877666212044769,ns,MEi,0.917587181141482,H,-1,0
1531,CAPACHICA,-69.8443,-15.6158,0.404389006479832,0.0130488662663445,s,MEi,0.0978664969975837,H,1,11
2131,TARACO,-69.9825,-15.305,0.132825919684519,0.407740559019607,ns,MEi,0.764513548161764,H,1,0
2331,MAZO CRUZ,-69.711667,-16.745556,-0.558435067065033,0.000220371428150852,s,MEi,0.00330557142226278,H,-1,-11
191,DESAGUADERO,-69.0404,-16.5688,-0.225777111777072,0.145457380659784,ns,MEi,0.432142131693374,H,-1,0
431,LARAQUERI,-70.067778,-16.1525,-0.282573768078769,0.073441009676037,ns,MEi,0.275403786285139,H,-1,0
1431,PUTINA,-69.868028,-14.914889,0.0380797148250159,0.813142247049095,ns,MEi,0.917587181141482,H,1,0
1231,ICHUÑA,-70.53725,-16.14075,-0.21704204135772,0.17285685267735,ns,MEi,0.432142131693374,H,-1,0
2231,CAPAZO,-69.745556,-17.186389,-0.0307106393323069,0.846625801503604,ns,MEi,0.917587181141482,H,-1,0
741,PUNO,-70.018056,-15.823333,0.325486888058556,0.0378381810251125,s,SOi,0.182676268266994,H,1,11
541,PAMPAHUTA,-70.6775,-15.491389,0.102315191090229,0.513838742176829,ns,SOi,0.864099827238902,H,1,0
