,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
272,HUARAYA MOHO,-69.491389,-15.389722,0.0464406806084703,0.773098059917917,ns,SOi,0.962877793650074,noH,1,0
1542,CAPACHICA,-69.8443,-15.6158,0.0578473210052157,0.733040757923966,ns,SOi,0.962877793650074,noH,1,0
2142,TARACO,-69.9825,-15.305,0.154055246879287,0.336207198879731,ns,SOi,0.962877793650074,noH,1,0
2342,MAZO CRUZ,-69.711667,-16.745556,-0.0546586366406768,0.741033895142009,ns,SOi,0.962877793650074,noH,-1,0
1102,DESAGUADERO,-69.0404,-16.5688,0.244787485650439,0.113637146445922,ns,SOi,0.852278598344415,noH,1,0
442,LARAQUERI,-70.067778,-16.1525,-0.0417596581255647,0.795453074225425,ns,SOi,0.962877793650074,noH,-1,0
1442,PUTINA,-69.868028,-14.914889,0.0982132779737423,0.541263413961584,ns,SOi,0.962877793650074,noH,1,0
1242,ICHUÑA,-70.53725,-16.14075,-0.0254463457171646,0.874517708656456,ns,SOi,0.962877793650074,noH,-1,0
2242,CAPAZO,-69.745556,-17.186389,0.279051045911534,0.0735151746763573,ns,SOi,0.852278598344415,noH,1,0
752,PUNO,-70.018056,-15.823333,0.110524155673961,0.491499253029547,ns,TNAi,0.903599053095054,noH,1,0
552,PAMPAHUTA,-70.6775,-15.491389,0.224050459218036,0.148643588908696,ns,TNAi,0.787980693164701,noH,1,0
1152,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0645732482016834,0.696131664217378,ns,TNAi,0.903599053095054,noH,-1,0
1752,LAMPA,-70.372778,-15.355833,0.0192683997298893,0.903599053095054,ns,TNAi,0.903599053095054,noH,1,0
1052,CABANILLAS,-70.346389,-15.6393,-0.0262920220996478,0.867089341949925,ns,TNAi,0.903599053095054,noH,-1,0
1652,HUANCANE,-69.7625,-15.203333,0.0433707376242743,0.785068180231372,ns,TNAi,0.903599053095054,noH,1,0
282,HUARAYA MOHO,-69.491389,-15.389722,-0.0892149916952193,0.579102260369025,ns,TNAi,0.903599053095054,noH,-1,0
1552,CAPACHICA,-69.8443,-15.6158,0.116642958748222,0.490328675895659,ns,TNAi,0.903599053095054,noH,1,0
2152,TARACO,-69.9825,-15.305,-0.0457864057817187,0.776212253190322,ns,TNAi,0.903599053095054,noH,-1,0
2352,MAZO CRUZ,-69.711667,-16.745556,-0.042914979757085,0.794832405720187,ns,TNAi,0.903599053095054,noH,-1,0
1162,DESAGUADERO,-69.0404,-16.5688,0.195018551408393,0.21012818484392,ns,TNAi,0.787980693164701,noH,1,0
452,LARAQUERI,-70.067778,-16.1525,0.168953266063146,0.290973871202685,ns,TNAi,0.872921613608055,noH,1,0
1452,PUTINA,-69.868028,-14.914889,0.243505708776558,0.12498651221989,ns,TNAi,0.787980693164701,noH,1,0
1252,ICHUÑA,-70.53725,-16.14075,0.200244852836418,0.209369625363562,ns,TNAi,0.787980693164701,noH,1,0
2252,CAPAZO,-69.745556,-17.186389,0.0816840168630896,0.607071658270763,ns,TNAi,0.903599053095054,noH,1,0
762,PUNO,-70.018056,-15.823333,-0.18999628665857,0.234116318111228,ns,TSAi,0.967689507841436,noH,-1,0
562,PAMPAHUTA,-70.6775,-15.491389,-0.121079686787427,0.439268829069823,ns,TSAi,0.967689507841436,noH,-1,0
1172,CHUQUIBAMBILLA,-70.728333,-14.796389,-0.0138516746931056,0.933300396258076,ns,TSAi,0.967689507841436,noH,-1,0
1762,LAMPA,-70.372778,-15.355833,-0.0378863893423141,0.811720164229097,ns,TSAi,0.967689507841436,noH,-1,0
1062,CABANILLAS,-70.346389,-15.6393,-0.00636463935553434,0.967689507841436,ns,TSAi,0.967689507841436,noH,-1,0
1662,HUANCANE,-69.7625,-15.203333,-0.2948884674491,0.0579838341019274,ns,TSAi,0.86975751152891,noH,-1,0
292,HUARAYA MOHO,-69.491389,-15.389722,-0.115577934446644,0.471777337958352,ns,TSAi,0.967689507841436,noH,-1,0
1562,CAPACHICA,-69.8443,-15.6158,-0.0471787577050735,0.781018537593433,ns,TSAi,0.967689507841436,noH,-1,0
2162,TARACO,-69.9825,-15.305,-0.0371359207199055,0.817694159233779,ns,TSAi,0.967689507841436,noH,-1,0
2362,MAZO CRUZ,-69.711667,-16.745556,-0.223886639676113,0.170145234700797,ns,TSAi,0.967689507841436,noH,-1,0
1182,DESAGUADERO,-69.0404,-16.5688,-0.0659164220824167,0.67451232186956,ns,TSAi,0.967689507841436,noH,-1,0
462,LARAQUERI,-70.067778,-16.1525,-0.0433303102209517,0.787933191935024,ns,TSAi,0.967689507841436,noH,-1,0
1462,PUTINA,-69.868028,-14.914889,-0.0530503974828296,0.741841730517425,ns,TSAi,0.967689507841436,noH,-1,0
1262,ICHUÑA,-70.53725,-16.14075,0.00654680207616885,0.967595661082013,ns,TSAi,0.967689507841436,noH,1,0
