,NOMBRE,LONGITUD,LATITUD,cor,pvalue,sig,names.modos,p.value.FDR,type,figura,color.fill
1753,LAMPA,-70.372778,-15.355833,-0.0166112956810631,0.916871406610965,ns,TNAi,0.916871406610965,V,-1,0
1053,CABANILLAS,-70.346389,-15.6393,-0.0400196323009574,0.79888116137791,ns,TNAi,0.888366346746468,V,-1,0
1653,HUANCANE,-69.7625,-15.203333,0.0697674418604651,0.659655207191212,ns,TNAi,0.888366346746468,V,1,0
283,HUARAYA MOHO,-69.491389,-15.389722,0.0590592334494774,0.712961589579028,ns,TNAi,0.888366346746468,V,1,0
1553,CAPACHICA,-69.8443,-15.6158,-0.282124229492651,0.0908651583017694,ns,TNAi,0.681488687263271,V,-1,0
2153,TARACO,-69.9825,-15.305,-0.11943028888893,0.457030343833284,ns,TNAi,0.888366346746468,V,-1,0
2353,MAZO CRUZ,-69.711667,-16.745556,-0.122672064777328,0.455485301133842,ns,TNAi,0.888366346746468,V,-1,0
1163,DESAGUADERO,-69.0404,-16.5688,-0.0338266384778013,0.829141923630037,ns,TNAi,0.888366346746468,V,-1,0
453,LARAQUERI,-70.067778,-16.1525,-0.2801393728223,0.0763085733933091,ns,TNAi,0.681488687263271,V,-1,0
1453,PUTINA,-69.868028,-14.914889,-0.1301393728223,0.416023630957998,ns,TNAi,0.888366346746468,V,-1,0
1253,ICHUÑA,-70.53725,-16.14075,-0.0641114982578397,0.689565445148161,ns,TNAi,0.888366346746468,V,-1,0
2253,CAPAZO,-69.745556,-17.186389,-0.172028198687302,0.274959205387634,ns,TNAi,0.888366346746468,V,-1,0
763,PUNO,-70.018056,-15.823333,0.0773519163763066,0.629650270763111,ns,TSAi,0.932079127784232,V,1,0
563,PAMPAHUTA,-70.6775,-15.491389,0.215124400802693,0.165936607115942,ns,TSAi,0.694028647464811,V,1,0
1173,CHUQUIBAMBILLA,-70.728333,-14.796389,0.0842105263157895,0.609100345953268,ns,TSAi,0.932079127784232,V,1,0
1763,LAMPA,-70.372778,-15.355833,0.136536747427275,0.387272772960631,ns,TSAi,0.932079127784232,V,1,0
1063,CABANILLAS,-70.346389,-15.6393,0.104881640124585,0.503279547895568,ns,TSAi,0.932079127784232,V,1,0
1663,HUANCANE,-69.7625,-15.203333,0.0324933149663723,0.837816470981667,ns,TSAi,0.966711312671155,V,1,0
