,NOMBRE,LONGITUD,LATITUD,var,cor,pvalue,p.value.FDR,type,names.modos,sign_cor,pval_NO_fdr,pval_fdr
214,LAMPA,-70.372778,-15.355833,CDDm,-0.0491916207694664,0.757044194972412,0.92577620343044,H,TNAi,-1,0,0
215,CABANILLAS,-70.346389,-15.6393,CDDm,0.0293018167817273,0.852034759693302,0.92577620343044,H,TNAi,1,0,0
216,HUANCANE,-69.7625,-15.203333,CDDm,0.114257931295924,0.471220769356319,0.92577620343044,H,TNAi,1,0,0
217,HUARAYA MOHO,-69.491389,-15.389722,CDDm,0.0590456055572335,0.70601426053002,0.92577620343044,H,TNAi,1,0,0
218,CAPACHICA,-69.8443,-15.6158,CDDm,0.153764079325981,0.363546420809652,0.92577620343044,H,TNAi,1,0,0
219,TARACO,-69.9825,-15.305,CDDm,-0.0457356914358521,0.776453786588528,0.92577620343044,H,TNAi,-1,0,0
220,MAZO CRUZ,-69.711667,-16.745556,CDDm,-0.268498942917548,0.0818796270373061,0.92577620343044,H,TNAi,-1,0,0
221,DESAGUADERO,-69.0404,-16.5688,CDDm,0.0450117072198011,0.77441155566765,0.92577620343044,H,TNAi,1,0,0
222,LARAQUERI,-70.067778,-16.1525,CDDm,0.0217817474128126,0.892474339000967,0.92577620343044,H,TNAi,1,0,0
223,PUTINA,-69.868028,-14.914889,CDDm,0.0960097592550404,0.550418737611051,0.92577620343044,H,TNAi,1,0,0
224,ICHUÑA,-70.53725,-16.14075,CDDm,-0.0826799106470357,0.607308677929273,0.92577620343044,H,TNAi,-1,0,0
225,CAPAZO,-69.745556,-17.186389,CDDm,0.0146481425551193,0.92577620343044,0.92577620343044,H,TNAi,1,0,0
226,PUNO,-70.018056,-15.823333,CDDm,-0.013155602220972,0.934936693363843,0.988831861952884,H,TSAi,-1,0,0
227,PAMPAHUTA,-70.6775,-15.491389,CDDm,-0.21099532033436,0.174411099141202,0.988831861952884,H,TSAi,-1,0,0
228,CHUQUIBAMBILLA,-70.728333,-14.796389,CDDm,0.0699605175533348,0.672143755624004,0.988831861952884,H,TSAi,1,0,0
229,LAMPA,-70.372778,-15.355833,CDDm,-0.100085093328321,0.528277572515705,0.988831861952884,H,TSAi,-1,0,0
230,CABANILLAS,-70.346389,-15.6393,CDDm,-0.0825435199547112,0.598732764497463,0.988831861952884,H,TSAi,-1,0,0
231,HUANCANE,-69.7625,-15.203333,CDDm,0.09999594838239,0.528646850874629,0.988831861952884,H,TSAi,1,0,0
232,HUARAYA MOHO,-69.491389,-15.389722,CDDm,-0.00226517668378134,0.988831861952884,0.988831861952884,H,TSAi,-1,0,0
233,CAPACHICA,-69.8443,-15.6158,CDDm,0.0211025490516766,0.901339224261805,0.988831861952884,H,TSAi,1,0,0
234,TARACO,-69.9825,-15.305,CDDm,-0.126317623965687,0.431297026174723,0.988831861952884,H,TSAi,-1,0,0
235,MAZO CRUZ,-69.711667,-16.745556,CDDm,-0.138930836605255,0.373006751920482,0.988831861952884,H,TSAi,-1,0,0
236,DESAGUADERO,-69.0404,-16.5688,CDDm,-0.124008763850526,0.42819566291503,0.988831861952884,H,TSAi,-1,0,0
237,LARAQUERI,-70.067778,-16.1525,CDDm,0.00409496851360877,0.979728103043417,0.988831861952884,H,TSAi,1,0,0
238,PUTINA,-69.868028,-14.914889,CDDm,-0.141400943077069,0.377857762644112,0.988831861952884,H,TSAi,-1,0,0
239,ICHUÑA,-70.53725,-16.14075,CDDm,-0.155863393200787,0.330497126466391,0.988831861952884,H,TSAi,-1,0,0
240,CAPAZO,-69.745556,-17.186389,CDDm,0.0471156750226518,0.763543102685535,0.988831861952884,H,TSAi,1,0,0
241,PUNO,-70.018056,-15.823333,CDDm,0.0476563868534547,0.7673209320262,0.98421106439344,H,TN_TSi,1,0,0
242,PAMPAHUTA,-70.6775,-15.491389,CDDm,0.126264916105601,0.41977419575717,0.98421106439344,H,TN_TSi,1,0,0
243,CHUQUIBAMBILLA,-70.728333,-14.796389,CDDm,-0.0640882888730259,0.698305836454898,0.98421106439344,H,TN_TSi,-1,0,0
244,LAMPA,-70.372778,-15.355833,CDDm,0.0141820982449038,0.928969721493377,0.98421106439344,H,TN_TSi,1,0,0
245,CABANILLAS,-70.346389,-15.6393,CDDm,0.0518823405387801,0.741088107597174,0.98421106439344,H,TN_TSi,1,0,0
246,HUANCANE,-69.7625,-15.203333,CDDm,-0.0115068271234193,0.942343602211505,0.98421106439344,H,TN_TSi,-1,0,0
247,HUARAYA MOHO,-69.491389,-15.389722,CDDm,0.00317124735729387,0.98421106439344,0.98421106439344,H,TN_TSi,1,0,0
248,CAPACHICA,-69.8443,-15.6158,CDDm,0.0705394195828515,0.678240664597389,0.98421106439344,H,TN_TSi,1,0,0
249,TARACO,-69.9825,-15.305,CDDm,-0.0135029184239182,0.933222790934458,0.98421106439344,H,TN_TSi,-1,0,0
250,MAZO CRUZ,-69.711667,-16.745556,CDDm,-0.0883418906674721,0.572026933565058,0.98421106439344,H,TN_TSi,-1,0,0
251,DESAGUADERO,-69.0404,-16.5688,CDDm,0.100067973265497,0.52317477429807,0.98421106439344,H,TN_TSi,1,0,0
252,LARAQUERI,-70.067778,-16.1525,CDDm,-0.0503594000184227,0.754520864353571,0.98421106439344,H,TN_TSi,-1,0,0
253,PUTINA,-69.868028,-14.914889,CDDm,0.171022828872635,0.285017465960007,0.98421106439344,H,TN_TSi,1,0,0
254,ICHUÑA,-70.53725,-16.14075,CDDm,0.0306673641177625,0.849043594612124,0.98421106439344,H,TN_TSi,1,0,0
255,CAPAZO,-69.745556,-17.186389,CDDm,-0.0975536091815162,0.532469416342916,0.98421106439344,H,TN_TSi,-1,0,0
256,PUNO,-70.018056,-15.823333,CDDm,0.313295003884869,0.0460910851578452,0.345683138683839,H,PDOi,1,1,0
257,PAMPAHUTA,-70.6775,-15.491389,CDDm,0.306449180356776,0.0456426996424806,0.345683138683839,H,PDOi,1,1,0
258,CHUQUIBAMBILLA,-70.728333,-14.796389,CDDm,0.0332084656403673,0.840937388466081,0.910443276062943,H,PDOi,1,0,0
259,LAMPA,-70.372778,-15.355833,CDDm,0.0934397672935664,0.556147041011477,0.902795469217994,H,PDOi,1,0,0
260,CABANILLAS,-70.346389,-15.6393,CDDm,-0.102858439321424,0.511594423605738,0.902795469217994,H,PDOi,-1,0,0
261,HUANCANE,-69.7625,-15.203333,CDDm,-0.163202463567369,0.30174528034621,0.902795469217994,H,PDOi,-1,0,0
262,HUARAYA MOHO,-69.491389,-15.389722,CDDm,-0.258834189066747,0.0938292175163853,0.469146087581926,H,PDOi,-1,0,0
263,CAPACHICA,-69.8443,-15.6158,CDDm,0.126852401602775,0.454363919196234,0.902795469217994,H,PDOi,1,0,0
264,TARACO,-69.9825,-15.305,CDDm,-0.0635072743937832,0.693235582666654,0.902795469217994,H,PDOi,-1,0,0
265,MAZO CRUZ,-69.711667,-16.745556,CDDm,-0.0641800060404712,0.68172822783159,0.902795469217994,H,PDOi,-1,0,0
266,DESAGUADERO,-69.0404,-16.5688,CDDm,-0.0176723816936803,0.910443276062943,0.910443276062943,H,PDOi,-1,0,0
267,LARAQUERI,-70.067778,-16.1525,CDDm,0.137225008700719,0.392244829852167,0.902795469217994,H,PDOi,1,0,0
268,PUTINA,-69.868028,-14.914889,CDDm,0.214671548824337,0.177711633244679,0.666418624667547,H,PDOi,1,0,0
269,ICHUÑA,-70.53725,-16.14075,CDDm,0.0572399381402555,0.722236375374395,0.902795469217994,H,PDOi,1,0,0
270,CAPAZO,-69.745556,-17.186389,CDDm,0.0202355783751133,0.89744907856961,0.910443276062943,H,PDOi,1,0,0
271,PUNO,-70.018056,-15.823333,CDDm,-0.0260498348613948,0.871566298024938,0.963407082979463,noH,Ei,-1,0,0
272,PAMPAHUTA,-70.6775,-15.491389,CDDm,0.0642652174676235,0.682230710864284,0.963407082979463,noH,Ei,1,0,0
273,CHUQUIBAMBILLA,-70.728333,-14.796389,CDDm,0.00759339915557179,0.963407082979463,0.963407082979463,noH,Ei,1,0,0
274,LAMPA,-70.372778,-15.355833,CDDm,0.153085620483562,0.333099966439292,0.963407082979463,noH,Ei,1,0,0
275,CABANILLAS,-70.346389,-15.6393,CDDm,0.162821435519083,0.296850400488449,0.963407082979463,noH,Ei,1,0,0
276,HUANCANE,-69.7625,-15.203333,CDDm,0.1506421945242,0.340965390518083,0.963407082979463,noH,Ei,1,0,0
277,HUARAYA MOHO,-69.491389,-15.389722,CDDm,0.0806402899426155,0.606106585363571,0.963407082979463,noH,Ei,1,0,0
278,CAPACHICA,-69.8443,-15.6158,CDDm,0.0465915830185893,0.784217568246719,0.963407082979463,noH,Ei,1,0,0
279,TARACO,-69.9825,-15.305,CDDm,0.128495514034061,0.423331131217653,0.963407082979463,noH,Ei,1,0,0
280,MAZO CRUZ,-69.711667,-16.745556,CDDm,0.152068861371187,0.32913795044318,0.963407082979463,noH,Ei,1,0,0
281,DESAGUADERO,-69.0404,-16.5688,CDDm,0.0567932950155879,0.717548834888568,0.963407082979463,noH,Ei,1,0,0
282,LARAQUERI,-70.067778,-16.1525,CDDm,0.0206490965473463,0.898035518003166,0.963407082979463,noH,Ei,1,0,0
283,PUTINA,-69.868028,-14.914889,CDDm,0.0351977701806137,0.827060232915294,0.963407082979463,noH,Ei,1,0,0
284,ICHUÑA,-70.53725,-16.14075,CDDm,0.0173375155097577,0.914321649999024,0.963407082979463,noH,Ei,1,0,0
285,CAPAZO,-69.745556,-17.186389,CDDm,0.0234068257324071,0.88142562124349,0.963407082979463,noH,Ei,1,0,0
286,PUNO,-70.018056,-15.823333,CDDm,-0.155950516394303,0.330223526088293,0.707621841617771,noH,Ci,-1,0,0
287,PAMPAHUTA,-70.6775,-15.491389,CDDm,-0.0368524396289075,0.814506575246809,0.849043594612123,noH,Ci,-1,0,0
288,CHUQUIBAMBILLA,-70.728333,-14.796389,CDDm,0.0466740934762479,0.777828538510312,0.849043594612123,noH,Ci,1,0,0
289,LAMPA,-70.372778,-15.355833,CDDm,-0.0800680746626571,0.614225346456033,0.767781683070041,noH,Ci,-1,0,0
290,CABANILLAS,-70.346389,-15.6393,CDDm,-0.269380362011395,0.0806640111389965,0.407588568292818,noH,Ci,-1,0,0
291,HUANCANE,-69.7625,-15.203333,CDDm,-0.259957052196683,0.0963938168538354,0.407588568292818,noH,Ci,-1,0,0
292,HUARAYA MOHO,-69.491389,-15.389722,CDDm,-0.116430081546361,0.45585538295782,0.759758971596367,noH,Ci,-1,0,0
293,CAPACHICA,-69.8443,-15.6158,CDDm,-0.0885595738292271,0.602210875660392,0.767781683070041,noH,Ci,-1,0,0
294,TARACO,-69.9825,-15.305,CDDm,-0.194354909701688,0.223359082367555,0.615905077364082,noH,Ci,-1,0,0
295,MAZO CRUZ,-69.711667,-16.745556,CDDm,0.079734219269103,0.61017335266444,0.767781683070041,noH,Ci,1,0,0
296,DESAGUADERO,-69.0404,-16.5688,CDDm,-0.248093050699742,0.108690284878085,0.407588568292818,noH,Ci,-1,0,0
297,LARAQUERI,-70.067778,-16.1525,CDDm,-0.263297762726078,0.0962554674290873,0.407588568292818,noH,Ci,-1,0,0
298,PUTINA,-69.868028,-14.914889,CDDm,-0.128680956823679,0.422656697894898,0.759758971596367,noH,Ci,-1,0,0
299,ICHUÑA,-70.53725,-16.14075,CDDm,-0.0306673641177625,0.849043594612123,0.849043594612123,noH,Ci,-1,0,0
300,CAPAZO,-69.745556,-17.186389,CDDm,-0.180308064028994,0.246362030945633,0.615905077364082,noH,Ci,-1,0,0
301,PUNO,-70.018056,-15.823333,CDDm,-0.00557588438504772,0.972399354973507,0.972399354973507,noH,C_Ei,-1,0,0
302,PAMPAHUTA,-70.6775,-15.491389,CDDm,0.0541459000285383,0.730207882116769,0.972399354973507,noH,C_Ei,1,0,0
303,CHUQUIBAMBILLA,-70.728333,-14.796389,CDDm,0.160575080809825,0.328806477550093,0.972399354973507,noH,C_Ei,1,0,0
304,LAMPA,-70.372778,-15.355833,CDDm,-0.027877953121411,0.860882125841671,0.972399354973507,noH,C_Ei,-1,0,0
305,CABANILLAS,-70.346389,-15.6393,CDDm,-0.223539633180188,0.149595983224968,0.972399354973507,noH,C_Ei,-1,0,0
306,HUANCANE,-69.7625,-15.203333,CDDm,-0.205826344320317,0.190973376747788,0.972399354973507,noH,C_Ei,-1,0,0
307,HUARAYA MOHO,-69.491389,-15.389722,CDDm,-0.0688613711869526,0.659860463055094,0.972399354973507,noH,C_Ei,-1,0,0
308,CAPACHICA,-69.8443,-15.6158,CDDm,-0.0144635448556435,0.932290803194098,0.972399354973507,noH,C_Ei,-1,0,0
309,TARACO,-69.9825,-15.305,CDDm,-0.105496994912032,0.511530973903647,0.972399354973507,noH,C_Ei,-1,0,0
310,MAZO CRUZ,-69.711667,-16.745556,CDDm,0.0508909694956207,0.745183001990363,0.972399354973507,noH,C_Ei,1,0,0
311,DESAGUADERO,-69.0404,-16.5688,CDDm,-0.173551850991783,0.26571169554449,0.972399354973507,noH,C_Ei,-1,0,0
312,LARAQUERI,-70.067778,-16.1525,CDDm,-0.116837293122327,0.466928926354652,0.972399354973507,noH,C_Ei,-1,0,0
313,PUTINA,-69.868028,-14.914889,CDDm,-0.01176163112471,0.94181836624663,0.972399354973507,noH,C_Ei,-1,0,0
314,ICHUÑA,-70.53725,-16.14075,CDDm,0.0351106469870973,0.827481819956849,0.972399354973507,noH,C_Ei,1,0,0
315,CAPAZO,-69.745556,-17.186389,CDDm,-0.0656901238296587,0.674644575270289,0.972399354973507,noH,C_Ei,-1,0,0
316,PUNO,-70.018056,-15.823333,CDDm,-0.0500087130783967,0.756177963351328,0.756177963351328,noH,MEi,-1,0,0
317,PAMPAHUTA,-70.6775,-15.491389,CDDm,0.0844283350514725,0.590382157504564,0.756177963351328,noH,MEi,1,0,0
318,CHUQUIBAMBILLA,-70.728333,-14.796389,CDDm,0.0854510518307012,0.604997662670098,0.756177963351328,noH,MEi,1,0,0
319,LAMPA,-70.372778,-15.355833,CDDm,0.0505693103132571,0.750454730561382,0.756177963351328,noH,MEi,1,0,0
320,CABANILLAS,-70.346389,-15.6393,CDDm,-0.137824267079001,0.378123420842716,0.756177963351328,noH,MEi,-1,0,0
321,HUANCANE,-69.7625,-15.203333,CDDm,-0.227057250702963,0.148161559111036,0.756177963351328,noH,MEi,-1,0,0
322,HUARAYA MOHO,-69.491389,-15.389722,CDDm,-0.16384778012685,0.292698163001234,0.756177963351328,noH,MEi,-1,0,0
323,CAPACHICA,-69.8443,-15.6158,CDDm,-0.0953171316716179,0.574680386819662,0.756177963351328,noH,MEi,-1,0,0
324,TARACO,-69.9825,-15.305,CDDm,-0.093910619748283,0.559207935387676,0.756177963351328,noH,MEi,-1,0,0
325,MAZO CRUZ,-69.711667,-16.745556,CDDm,0.0836605255209906,0.592636756546229,0.756177963351328,noH,MEi,1,0,0
326,DESAGUADERO,-69.0404,-16.5688,CDDm,-0.163205200171124,0.295697844103142,0.756177963351328,noH,MEi,-1,0,0
327,LARAQUERI,-70.067778,-16.1525,CDDm,-0.144543675831424,0.36723934554191,0.756177963351328,noH,MEi,-1,0,0
328,PUTINA,-69.868028,-14.914889,CDDm,-0.0845966209043958,0.598974899008578,0.756177963351328,noH,MEi,-1,0,0
329,ICHUÑA,-70.53725,-16.14075,CDDm,0.0504443290459786,0.754119712673024,0.756177963351328,noH,MEi,1,0,0
330,CAPAZO,-69.745556,-17.186389,CDDm,-0.110993657505285,0.477280675386178,0.756177963351328,noH,MEi,-1,0,0
331,PUNO,-70.018056,-15.823333,CDDm,0.167022436625675,0.296602991884466,0.604701675404411,noH,SOi,1,0,0
332,PAMPAHUTA,-70.6775,-15.491389,CDDm,-0.0108749009495853,0.944820765868759,0.997561577033457,noH,SOi,-1,0,0
333,CHUQUIBAMBILLA,-70.728333,-14.796389,CDDm,0.0137700606851569,0.933692518762742,0.997561577033457,noH,SOi,1,0,0
334,LAMPA,-70.372778,-15.355833,CDDm,-0.000486243368396703,0.997561577033457,0.997561577033457,noH,SOi,-1,0,0
335,CABANILLAS,-70.346389,-15.6393,CDDm,0.286609775945265,0.0624131716678232,0.576960402923425,noH,SOi,1,0,0
336,HUANCANE,-69.7625,-15.203333,CDDm,0.275931928687196,0.0769280537231233,0.576960402923425,noH,SOi,1,0,0
337,HUARAYA MOHO,-69.491389,-15.389722,CDDm,0.142258466518875,0.362821005242646,0.604701675404411,noH,SOi,1,0,0
338,CAPACHICA,-69.8443,-15.6158,CDDm,0.126970955249133,0.453938878726419,0.680908318089628,noH,SOi,1,0,0
339,TARACO,-69.9825,-15.305,CDDm,0.194189136395409,0.223761891985399,0.604701675404411,noH,SOi,1,0,0
340,MAZO CRUZ,-69.711667,-16.745556,CDDm,-0.0494582248247681,0.752795560884837,0.997561577033457,noH,SOi,-1,0,0
341,DESAGUADERO,-69.0404,-16.5688,CDDm,0.228163593055457,0.141136863810483,0.604701675404411,noH,SOi,1,0,0
342,LARAQUERI,-70.067778,-16.1525,CDDm,0.188725279505756,0.237318527427364,0.604701675404411,noH,SOi,1,0,0
343,PUTINA,-69.868028,-14.914889,CDDm,0.153299935963941,0.338610398965348,0.604701675404411,noH,SOi,1,0,0
344,ICHUÑA,-70.53725,-16.14075,CDDm,-0.00352864302730299,0.982531198467968,0.997561577033457,noH,SOi,-1,0,0
345,CAPAZO,-69.745556,-17.186389,CDDm,0.168913051806116,0.278896396876004,0.604701675404411,noH,SOi,1,0,0
346,PUNO,-70.018056,-15.823333,CDDm,0.0854678528395595,0.595203363748128,0.787262022474196,noH,TNAi,1,0,0
347,PAMPAHUTA,-70.6775,-15.491389,CDDm,0.237199821463931,0.125635988928211,0.628179944641055,noH,TNAi,1,0,0
348,CHUQUIBAMBILLA,-70.728333,-14.796389,CDDm,0.129492766933018,0.43205047487442,0.727282830963176,noH,TNAi,1,0,0
349,LAMPA,-70.372778,-15.355833,CDDm,0.053973013892034,0.734250662768839,0.787262022474196,noH,TNAi,1,0,0
350,CABANILLAS,-70.346389,-15.6393,CDDm,0.0484839339532704,0.757516607512706,0.787262022474196,noH,TNAi,1,0,0
351,HUANCANE,-69.7625,-15.203333,CDDm,0.174142052734,0.270042543856045,0.727282830963176,noH,TNAi,1,0,0
352,HUARAYA MOHO,-69.491389,-15.389722,CDDm,-0.111748716399879,0.474273272513683,0.727282830963176,noH,TNAi,-1,0,0
353,CAPACHICA,-69.8443,-15.6158,CDDm,0.283580322087699,0.0889688327145228,0.628179944641055,noH,TNAi,1,0,0
354,TARACO,-69.9825,-15.305,CDDm,0.0434706857647432,0.787262022474196,0.787262022474196,noH,TNAi,1,0,0
355,MAZO CRUZ,-69.711667,-16.745556,CDDm,-0.12503775294473,0.423035150525656,0.727282830963176,noH,TNAi,-1,0,0
356,DESAGUADERO,-69.0404,-16.5688,CDDm,0.176648293938112,0.257144618019317,0.727282830963176,noH,TNAi,1,0,0
357,LARAQUERI,-70.067778,-16.1525,CDDm,0.0690045758037903,0.668147154685678,0.787262022474196,noH,TNAi,1,0,0
358,PUTINA,-69.868028,-14.914889,CDDm,0.152117095879583,0.342395111979928,0.727282830963176,noH,TNAi,1,0,0
359,ICHUÑA,-70.53725,-16.14075,CDDm,0.112214673249085,0.484855220642117,0.727282830963176,noH,TNAi,1,0,0
360,CAPAZO,-69.745556,-17.186389,CDDm,0.247206282090003,0.109958869140049,0.628179944641055,noH,TNAi,1,0,0
361,PUNO,-70.018056,-15.823333,CDDm,0.0418191328878579,0.795167986715382,0.971970705488612,noH,TSAi,1,0,0
362,PAMPAHUTA,-70.6775,-15.491389,CDDm,-0.0993052420328143,0.526362470991793,0.971970705488612,noH,TSAi,-1,0,0
363,CHUQUIBAMBILLA,-70.728333,-14.796389,CDDm,-0.0652019874158431,0.693316459860574,0.971970705488612,noH,TSAi,-1,0,0
364,LAMPA,-70.372778,-15.355833,CDDm,-0.0979780387319356,0.537039605764957,0.971970705488612,noH,TSAi,-1,0,0
365,CABANILLAS,-70.346389,-15.6393,CDDm,-0.0789940730765123,0.614596678778258,0.971970705488612,noH,TSAi,-1,0,0
366,HUANCANE,-69.7625,-15.203333,CDDm,-0.09529597674043,0.548293431206027,0.971970705488612,noH,TSAi,-1,0,0
367,HUARAYA MOHO,-69.491389,-15.389722,CDDm,-0.00573844759891272,0.971122102568303,0.971970705488612,noH,TSAi,-1,0,0
368,CAPACHICA,-69.8443,-15.6158,CDDm,0.116419680723294,0.492595422585999,0.971970705488612,noH,TSAi,1,0,0
369,TARACO,-69.9825,-15.305,CDDm,-0.00566251417777216,0.971970705488612,0.971970705488612,noH,TSAi,-1,0,0
370,MAZO CRUZ,-69.711667,-16.745556,CDDm,-0.108728480821504,0.486363454338141,0.971970705488612,noH,TSAi,-1,0,0
371,DESAGUADERO,-69.0404,-16.5688,CDDm,-0.2334415889537,0.131919922749303,0.971970705488612,noH,TSAi,-1,0,0
372,LARAQUERI,-70.067778,-16.1525,CDDm,-0.0163798740544351,0.919038012967993,0.971970705488612,noH,TSAi,-1,0,0
373,PUTINA,-69.868028,-14.914889,CDDm,-0.0466109085312583,0.772288388333949,0.971970705488612,noH,TSAi,-1,0,0
374,ICHUÑA,-70.53725,-16.14075,CDDm,-0.187924728414811,0.239350649842496,0.971970705488612,noH,TSAi,-1,0,0
375,CAPAZO,-69.745556,-17.186389,CDDm,-0.0280881908788886,0.857859796801169,0.971970705488612,noH,TSAi,-1,0,0
376,PUNO,-70.018056,-15.823333,CDDm,0.0863390847747233,0.5914422813959,0.702531407947528,noH,TN_TSi,1,0,0
377,PAMPAHUTA,-70.6775,-15.491389,CDDm,0.237048786875288,0.125884113260576,0.436896501701946,noH,TN_TSi,1,0,0
378,CHUQUIBAMBILLA,-70.728333,-14.796389,CDDm,0.124025519541006,0.451900297346505,0.616227678199779,noH,TN_TSi,1,0,0
379,LAMPA,-70.372778,-15.355833,CDDm,0.193605901183287,0.219256321297069,0.469834974208006,noH,TN_TSi,1,0,0
380,CABANILLAS,-70.346389,-15.6393,CDDm,0.169995849421825,0.275781143108391,0.494355917443148,noH,TN_TSi,1,0,0
381,HUANCANE,-69.7625,-15.203333,CDDm,0.249908836962148,0.110452938449299,0.436896501701946,noH,TN_TSi,1,0,0
382,HUARAYA MOHO,-69.491389,-15.389722,CDDm,-0.0386590154032014,0.805127951335247,0.805127951335247,noH,TN_TSi,-1,0,0
383,CAPACHICA,-69.8443,-15.6158,CDDm,0.17628927213395,0.296613550465889,0.494355917443148,noH,TN_TSi,1,0,0
384,TARACO,-69.9825,-15.305,CDDm,0.0823242445845338,0.608860553554524,0.702531407947528,noH,TN_TSi,1,0,0
385,MAZO CRUZ,-69.711667,-16.745556,CDDm,0.0652370884929025,0.676766762501536,0.72510724553736,noH,TN_TSi,1,0,0
386,DESAGUADERO,-69.0404,-16.5688,CDDm,0.382599511368309,0.0113380713185704,0.170071069778556,noH,TN_TSi,1,1,0
387,LARAQUERI,-70.067778,-16.1525,CDDm,0.137225008700719,0.392244829852167,0.58836724477825,noH,TN_TSi,1,0,0
388,PUTINA,-69.868028,-14.914889,CDDm,0.231312078785964,0.145632167233982,0.436896501701946,noH,TN_TSi,1,0,0
389,ICHUÑA,-70.53725,-16.14075,CDDm,0.251437536488246,0.112786496957886,0.436896501701946,noH,TN_TSi,1,0,0
390,CAPAZO,-69.745556,-17.186389,CDDm,0.200996677740864,0.195575424366744,0.469834974208006,noH,TN_TSi,1,0,0
391,PUNO,-70.018056,-15.823333,CDDm,0.208660048471708,0.190458762511402,0.895472735079631,noH,PDOi,1,0,0
392,PAMPAHUTA,-70.6775,-15.491389,CDDm,0.151714244291957,0.331459489324107,0.895472735079631,noH,PDOi,1,0,0
393,CHUQUIBAMBILLA,-70.728333,-14.796389,CDDm,-0.0657082140262146,0.691052754680641,0.895472735079631,noH,PDOi,-1,0,0
394,LAMPA,-70.372778,-15.355833,CDDm,0.0347664008403643,0.826978478499161,0.895472735079631,noH,PDOi,1,0,0
395,CABANILLAS,-70.346389,-15.6393,CDDm,-0.0215232417082275,0.891035388129154,0.895472735079631,noH,PDOi,-1,0,0
396,HUANCANE,-69.7625,-15.203333,CDDm,-0.247801953122649,0.113588963307237,0.870695259972706,noH,PDOi,-1,0,0
397,HUARAYA MOHO,-69.491389,-15.389722,CDDm,-0.243128964059197,0.116092701329694,0.870695259972706,noH,PDOi,-1,0,0
398,CAPACHICA,-69.8443,-15.6158,CDDm,-0.0942501488543983,0.578989230833029,0.895472735079631,noH,PDOi,-1,0,0
399,TARACO,-69.9825,-15.305,CDDm,-0.127972820417651,0.425235359624403,0.895472735079631,noH,PDOi,-1,0,0
400,MAZO CRUZ,-69.711667,-16.745556,CDDm,0.129266082754455,0.407419355623714,0.895472735079631,noH,PDOi,1,0,0
401,DESAGUADERO,-69.0404,-16.5688,CDDm,-0.176421724942039,0.257765143327935,0.895472735079631,noH,PDOi,-1,0,0
402,LARAQUERI,-70.067778,-16.1525,CDDm,-0.0281420176573539,0.861347859690567,0.895472735079631,noH,PDOi,-1,0,0
403,PUTINA,-69.868028,-14.914889,CDDm,0.0211709360244781,0.895472735079631,0.895472735079631,noH,PDOi,1,0,0
404,ICHUÑA,-70.53725,-16.14075,CDDm,0.0630771921058523,0.695212508122722,0.895472735079631,noH,PDOi,1,0,0
405,CAPAZO,-69.745556,-17.186389,CDDm,0.0928722440350347,0.552403290183605,0.895472735079631,noH,PDOi,1,0,0
406,PUNO,-70.018056,-15.823333,CDDm,0.246732884038361,0.119908750883418,0.276407971085026,V,Ei,1,0,0
407,PAMPAHUTA,-70.6775,-15.491389,CDDm,0.361803357094459,0.0171265172818305,0.128448879613729,V,Ei,1,1,0
408,CHUQUIBAMBILLA,-70.728333,-14.796389,CDDm,0.247342321827492,0.128990386506345,0.276407971085026,V,Ei,1,0,0
409,LAMPA,-70.372778,-15.355833,CDDm,0.0849305083466241,0.592809072591413,0.692340766332669,V,Ei,1,0,0
410,CABANILLAS,-70.346389,-15.6393,CDDm,-0.00551297068316003,0.972011217469364,0.972011217469364,V,Ei,-1,0,0
411,HUANCANE,-69.7625,-15.203333,CDDm,0.100401118351525,0.526969474258425,0.692340766332669,V,Ei,1,0,0
412,HUARAYA MOHO,-69.491389,-15.389722,CDDm,0.0819993959528843,0.600028664154979,0.692340766332669,V,Ei,1,0,0
413,CAPACHICA,-69.8443,-15.6158,CDDm,0.432128040973939,0.00756526018737462,0.113478902810619,V,Ei,1,1,0
414,TARACO,-69.9825,-15.305,CDDm,0.137294189910291,0.392003915761575,0.588005873642362,V,Ei,1,0,0
415,MAZO CRUZ,-69.711667,-16.745556,CDDm,-0.0241618846270009,0.877617216574661,0.940304160615709,V,Ei,-1,0,0
416,DESAGUADERO,-69.0404,-16.5688,CDDm,0.174156034981311,0.264025391545159,0.440042319241932,V,Ei,1,0,0
417,LARAQUERI,-70.067778,-16.1525,CDDm,0.245436729847572,0.121929180303997,0.276407971085026,V,Ei,1,0,0
418,PUTINA,-69.868028,-14.914889,CDDm,0.18722774286668,0.241129456561481,0.440042319241932,V,Ei,1,0,0
419,ICHUÑA,-70.53725,-16.14075,CDDm,0.257013420873293,0.104765607512967,0.276407971085026,V,Ei,1,0,0
420,CAPAZO,-69.745556,-17.186389,CDDm,0.324222289338568,0.0344104844759759,0.17205242237988,V,Ei,1,1,0
